PartId	Sex	Age	Country	Adieu
2418	F	41	CH	0
2419	M	42	CH	2
2420	F	45	CH	
2421	M	60	CH	0
2422	F	64	CH	1
2423	F	64	CH	
2424	M	67	CH	2
2425	F	42	CH	1
2426	M	22	CH	0
2427	F	30	CH	7
2428	F	30	CH	
2429	F	30	CH	
2430	F	30	CH	
2431	F	30	CH	
2432	F	16	CH	0
2433	F	19	CH	0
2434	F	33	CH	0
2435	F	54	CH	0
2436	F	20	CH	0
2437	M	32	CH	0
2438	M	32	CH	
2439	F	43	CH	0
2440	F	25	CH	0
2441	F	23	CH	0
2442	F	40	CH	0
2443	F	20	CH	4
2444	F	47	CH	0
2445	M	42	CH	0
2446	F	40	CH	0
2447	F	23	CH	1
2448	M	58	CH	9
2449	M	62	CH	0
2450	M	25	CH	1
2451	F	32	CH	9
2452	M	28	FR	0
2453	F	28	FR	0
2454	F	29	FR	0
2455	M	32	FR	0
2456	M	32	FR	0
2457	M	32	FR	0
2458	F	38	FR	0
2459	M	40	CH	3
2460	F	43	FR	0
2461	M	66	CH	0
2462	F	67	CH	1
2463	M	68	FR	0
2464	F	68	CH	0
2465	F	71	CH	0
2466	F	33	CH	1
2467	M	37	CH	0
2468	F	31	CH	0
2469	M	34	CH	10
2470	F	22	CH	1
2471	M	56	CH	0
2472	M	35	BE	0
2473	F	53	BE	1
2474	F	23	CH	7
2475	F	20	BE	3
2476	M	35	CH	0
2477	F	25	CH	7
2478	F	25	CH	
2479	M	20	BE	0
2480	F	38	BE	0
2481	F	25	CH	0
2482	M	31	CH	4
2483	F	24	FR	0
2484	F	24	FR	0
2485	F	39	FR	0
2486	M	40	FR	0
2487	M	70	FR	1
2488	F	52	FR	0
2489	F	35	FR	0
2490	M	36	FR	0
2491	F	36	FR	0
2492	F	36	FR	
2493	F	38	FR	0
2494	F	38	FR	
2495	F	63	FR	0
2496	M	63	FR	5
2497	M	45	FR	0
2498	M	47	FR	0
2499	M	22	FR	1
2500	M	22	FR	
2501	F	25	FR	0
2502	M	31	FR	1
2503	M	19	FR	1
2504	F	26	FR	0
2505	F	31	FR	0
2506	F	35	FR	0
2507	M	35	FR	0
2508	M	52	CH	0
2509	F	67	FR	0
2510	F	28	FR	0
2511	M	22	CH	1
2512	F	25	FR	0
2513	F	42	FR	0
2514	M	21	FR	0
2515	M	66	FR	0
2516	M	25	FR	0
2517	F	36	FR	
2518	F	37	FR	0
2519	F	32	LU	0
2520	F	27	FR	0
2521	M	28	FR	0
2522	F	24	FR	2
2523	F	23	FR	0
2524	F	24	FR	0
2525	F	28	FR	0
2526	M	35	FR	0
2527	F	63	FR	0
2528	M	29	FR	0
2529	F	22	FR	0
2530	F	30	FR	0
2531	F	34	FR	0
2532	F	40	CH	0
2533	F	27	FR	0
2534	F	59	CH	10
2535	M	18	FR	2
2536	M	82	FR	2
2537	F	24	CH	6
2538	F	27	CH	0
2539	F	28	CH	1
2540	F	36	CH	8
2541	M	44	CH	0
2542	F	51	CH	6
2543	M	22	CH	0
2544	M	24	CH	
2545	F	28	CH	6
2546	M	57	CH	1
2547	F	62	CH	9
2548	F	64	CH	0
2549	F	27	CH	0
2550	F	31	CH	10
2551	F	20	CH	3
2552	F	26	CH	5
2553	M	63	CH	0
2554	F	33	CH	0
2555	F	22	FR	0
2556	M	22	FR	0
2557	M	22	FR	
2558	F	23	FR	0
2559	M	23	FR	0
2560	M	24	BE	0
2561	F	24	FR	0
2562	F	29	BE	0
2563	F	29	FR	0
2564	F	31	BE	0
2565	F	32	BE	0
2566	M	33	BE	0
2567	M	35	BE	0
2568	F	35	BE	0
2569	F	36	BE	
2570	F	37	FR	0
2571	F	38	BE	0
2572	F	38	FR	0
2573	M	40	BE	0
2574	F	41	BE	0
2575	M	42	BE	0
2576	M	45	BE	0
2577	M	50	BE	0
2578	F	54	BE	0
2579	F	59	FR	0
2580	M	65	FR	0
2581	M	68	CH	5
2582	F	75	BE	0
2583	F	80	CH	2
2584	M	20	CH	7
2585	M	52	BE	0
2586	F	42	BE	0
2587	M	43	BE	0
2588	M	30	BE	0
2589	F	43	CH	1
2590	F	27	FR	1
2591	F	28	FR	0
2592	F	30	FR	0
2593	F	34	BE	
2594	F	36	FR	0
2595	F	45	BE	0
2596	F	37	BE	0
2597	F	41	BE	0
2598	M	33	CH	7
2599	M	33	CH	
2600	F	24	BE	0
2601	F	29	FR	0
2602	F	47	FR	0
2603	M	26	FR	0
2604	F	37	FR	1
2605	F	50	FR	0
2606	M	64	FR	5
2607	F	19	BE	0
2608	M	32	BE	0
2609	F	49	BE	0
2610	M	16	BE	0
2611	M	26	BE	0
2612	M	35	BE	0
2613	F	28	FR	0
2614	F	50	FR	0
2615	F	36	BE	0
2616	F	41	BE	0
2617	F	39	BE	0
2618	F	22	BE	0
2619	F	70	BE	0
2620	M	22	CH	
2621	F	38	BE	0
2622	M	55	BE	0
2623	M	65	FR	0
2624	F	67	BE	0
2625	F	27	FR	0
2626	M	25	BE	0
2627	M	36	BE	0
2628	M	50	BE	0
2629	F	19	BE	0
2630	F	32	BE	0
2631	F	23	BE	10
2632	F	26	BE	0
2633	M	24	BE	0
2634	M	15	BE	0
2635	F	26	BE	0
2636	F	36	BE	0
2637	F	66	BE	0
2638	M	36	BE	0
2639	F	29	BE	0
2640	M	18	BE	0
2641	F	30	BE	0
2642	F	23	BE	0
2643	F	21	BE	0
2644	F	41	BE	0
2645	F	44	BE	0
2646	M	41	BE	0
2647	M	62	BE	0
2648	F	64	BE	0
2649	F	35	BE	0
2650	F	18	FR	0
2651	M	19	BE	0
2652	M	20	FR	2
2653	F	20	FR	3
2654	M	21	FR	0
2655	F	21	FR	
2656	M	22	FR	0
2657	F	23	FR	0
2658	F	23	FR	0
2659	F	24	FR	1
2660	F	24	FR	6
2661	F	25	FR	0
2662	F	25	FR	0
2663	F	25	FR	0
2664	M	27	BE	0
2665	F	27	FR	2
2666	F	27	FR	0
2667	M	27	FR	0
2668	M	28	BE	0
2669	F	28	FR	1
2670	F	28	FR	0
2671	M	30	FR	0
2672	F	30	FR	0
2673	F	32	FR	1
2674	F	33	FR	0
2675	F	33	FR	0
2676	F	33	FR	0
2677	F	33	FR	8
2678	F	34	FR	0
2679	F	35	FR	0
2680	M	37	FR	0
2681	F	38	FR	0
2682	F	39	FR	0
2683	M	39	FR	0
2684	F	43	BE	2
2685	F	44	BE	
2686	F	53	BE	0
2687	F	56	BE	0
2688	F	60	FR	0
2689	F	27	BE	
2690	M	24	BE	0
2691	F	43	BE	0
2692	M	18	BE	0
2693	M	20	BE	0
2694	F	21	BE	0
2695	M	23	BE	5
2696	F	24	BE	0
2697	M	69	BE	0
2698	F	24	BE	0
2699	M	19	BE	0
2700	M	19	BE	0
2701	F	30	BE	0
2702	M	20	BE	0
2703	F	21	BE	0
2704	M	22	FR	0
2705	F	25	BE	0
2706	M	54	FR	1
2707	F	58	FR	6
2708	M	63	FR	1
2709	M	19	BE	0
2710	M	19	BE	0
2711	F	20	BE	0
2712	F	21	FR	10
2713	F	33	FR	0
2714	F	48	BE	0
2715	M	26	BE	0
2716	F	44	BE	0
2717	F	69	BE	0
2718	M	44	FR	1
2719	M	18	FR	0
2720	F	21	FR	0
2721	M	25	BE	0
2722	M	30	BE	0
2723	M	18	BE	0
2724	M	18	BE	0
2725	M	25	BE	0
2726	M	25	BE	0
2727	M	18	BE	0
2728	M	22	BE	0
2729	M	37	BE	0
2730	M	40	BE	9
2731	M	20	BE	0
2732	F	33	BE	0
2733	F	46	FR	1
2734	F	23	FR	0
2735	F	26	FR	0
2736	M	40	FR	0
2737	M	20	BE	0
2738	M	32	BE	0
2739	M	41	BE	0
2740	F	52	LU	0
2741	M	18	BE	0
2742	F	53	BE	0
2743	F	55	BE	0
2744	M	22	BE	0
2745	F	35	FR	3
2746	F	32	CH	2
2747	M	18	BE	0
2748	F	49	BE	0
2749	F	70	FR	0
2750	F	75	FR	0
2751	F	17	FR	0
2752	M	20	FR	0
2753	F	20	FR	0
2754	F	22	FR	0
2755	F	23	BE	0
2756	F	23	FR	0
2757	F	24	FR	0
2758	F	25	FR	0
2759	F	25	FR	0
2760	F	25	FR	0
2761	F	26	FR	0
2762	F	26	FR	0
2763	F	26	FR	0
2764	F	26	FR	0
2765	F	27	BE	0
2766	M	28	FR	0
2767	F	28	FR	0
2768	F	29	FR	0
2769	F	32	FR	0
2770	M	32	FR	0
2771	F	33	FR	0
2772	M	33	FR	0
2773	F	33	FR	0
2774	F	33	FR	0
2775	M	35	FR	2
2776	F	36	FR	0
2777	M	36	FR	6
2778	F	37	FR	0
2779	F	38	FR	0
2780	M	39	FR	0
2781	M	40	FR	0
2782	M	42	FR	0
2783	F	43	FR	0
2784	M	43	FR	0
2785	F	47	FR	0
2786	F	49	FR	0
2787	F	53	FR	0
2788	F	56	FR	3
2789	F	56	FR	0
2790	M	59	FR	0
2791	M	60	BE	0
2792	F	60	FR	0
2793	M	60	FR	0
2794	M	66	FR	0
2795	F	67	FR	0
2796	F	68	FR	0
2797	F	35	BE	0
2798	M	50	BE	0
2799	M	78	CH	1
2800	M	21	BE	0
2801	F	46	BE	0
2802	M	52	BE	0
2803	F	22	FR	0
2804	F	26	FR	0
2805	M	43	FR	0
2806	M	60	FR	0
2807	M	23	FR	1
2808	F	28	BE	0
2809	F	30	FR	0
2810	F	66	FR	0
2811	F	21	FR	0
2812	F	23	FR	0
2813	F	26	FR	0
2814	F	31	FR	0
2815	F	35	FR	0
2816	M	47	FR	4
2817	F	23	FR	0
2818	F	24	FR	0
2819	F	30	FR	0
2820	M	38	FR	0
2821	M	19	BE	0
2822	M	29	BE	0
2823	F	23	FR	0
2824	M	57	FR	5
2825	F	20	BE	0
2826	F	54	BE	0
2827	F	22	FR	0
2828	M	25	FR	0
2829	F	26	FR	0
2830	F	27	FR	0
2831	F	27	FR	0
2832	F	40	FR	0
2833	M	40	FR	0
2834	F	24	FR	0
2835	M	36	FR	0
2836	F	43	BE	0
2837	F	46	BE	0
2838	F	75	BE	0
2839	F	45	FR	0
2840	F	32	BE	0
2841	F	30	FR	0
2842	M	24	FR	0
2843	M	20	BE	0
2844	F	27	BE	0
2845	F	54	BE	0
2846	F	22	FR	0
2847	M	25	FR	0
2848	F	27	FR	0
2849	M	33	FR	0
2850	F	27	CH	0
2851	F	27	FR	0
2852	M	23	FR	0
2853	M	24	FR	0
2854	F	25	FR	1
2855	F	26	FR	0
2856	M	37	FR	0
2857	F	22	FR	0
2858	M	43	FR	0
2859	F	27	FR	0
2860	F	32	FR	0
2861	F	51	FR	0
2862	F	55	FR	0
2863	F	21	FR	0
2864	M	38	FR	8
2865	F	23	FR	0
2866	M	69	BE	0
2867	F	26	FR	0
2868	M	32	FR	0
2869	F	22	FR	0
2870	F	24	FR	0
2871	F	25	BE	0
2872	F	32	FR	0
2873	F	25	BE	0
2874	M	35	BE	0
2875	F	21	FR	0
2876	M	22	FR	0
2877	F	22	FR	
2878	F	23	FR	0
2879	M	23	FR	0
2880	F	25	BE	0
2881	M	27	BE	0
2882	F	28	FR	0
2883	M	28	FR	0
2884	F	30	FR	0
2885	F	32	FR	0
2886	M	32	FR	0
2887	F	32	FR	0
2888	M	38	FR	0
2889	M	66	FR	5
2890	M	77	FR	1
2891	F	28	FR	0
2892	M	50	CH	0
2893	F	67	FR	1
2894	M	18	BE	0
2895	M	20	BE	
2896	M	20	BE	
2897	M	20	BE	
2898	F	21	FR	1
2899	M	22	BE	0
2900	F	25	BE	0
2901	F	30	FR	0
2902	F	40	FR	0
2903	M	52	FR	5
2904	F	26	CH	0
2905	M	27	BE	0
2906	M	35	FR	0
2907	M	21	BE	0
2908	M	20	BE	0
2909	M	19	BE	0
2910	F	25	FR	8
2911	F	28	FR	0
2912	F	59	FR	0
2913	F	20	BE	0
2914	F	20	BE	0
2915	F	28	BE	0
2916	M	22	BE	0
2917	F	19	BE	
2918	F	25	BE	
2919	M	19	BE	0
2920	F	29	BE	0
2921	F	37	BE	0
2922	M	43	BE	0
2923	F	51	CH	0
2924	M	59	BE	0
2925	F	23	BE	6
2926	F	31	LU	0
2927	F	23	CH	
2928	F	37	BE	0
2929	F	37	BE	0
2930	M	19	BE	0
2931	F	18	FR	0
2932	M	20	BE	1
2933	M	21	BE	0
2934	F	22	BE	0
2935	F	23	BE	0
2936	M	27	BE	0
2937	M	28	BE	0
2938	F	30	BE	0
2939	F	34	BE	0
2940	F	46	BE	0
2941	F	50	BE	0
2942	F	57	BE	0
2943	M	59	BE	4
2944	F	65	FR	6
2945	F	72	FR	0
2946	M	79	FR	0
2947	F	30	BE	
2948	F	24	BE	0
2949	F	27	BE	0
2950	M	50	BE	0
2951	M	27	BE	0
2952	M	42	BE	0
2953	F	24	BE	0
2954	M	67	BE	0
2955	M	34	BE	0
2956	F	42	BE	
2957	F	23	BE	0
2958	M	24	FR	0
2959	F	25	BE	0
2960	F	34	BE	0
2961	M	40	BE	
2962	F	48	FR	1
2963	F	27	FR	3
2964	M	37	FR	3
2965	M	23	BE	0
2966	F	51	FR	0
2967	F	21	FR	0
2968	M	39	FR	0
2969	F	52	BE	0
2970	F	54	BE	0
2971	M	26	BE	0
2972	F	32	BE	0
2973	M	25	BE	0
2974	M	65	FR	0
2975	M	24	FR	0
2976	F	26	FR	0
2977	F	36	FR	0
2978	F	39	FR	0
2979	M	51	FR	0
2980	F	60	FR	0
2981	F	66	FR	0
2982	F	67	FR	0
2983	F	31	FR	0
2984	M	22	FR	
2985	M	23	FR	0
2986	F	25	BE	0
2987	F	25	FR	0
2988	F	30	FR	0
2989	F	39	FR	0
2990	M	54	FR	0
2991	M	56	FR	0
2992	F	67	FR	0
2993	M	28	BE	0
2994	F	28	BE	0
2995	F	23	BE	0
2996	F	36	FR	0
2997	M	34	FR	0
2998	F	24	FR	0
2999	F	54	FR	0
3000	F	21	BE	0
3001	F	63	FR	0
3002	F	20	FR	0
3003	M	25	FR	0
3004	M	27	BE	0
3005	M	32	BE	
3006	F	40	FR	0
3007	F	46	BE	0
3008	F	22	BE	0
3009	M	38	FR	0
3010	F	22	BE	0
3011	F	26	BE	0
3012	M	56	BE	0
3013	M	56	BE	
3014	F	43	FR	0
3015	M	18	BE	0
3016	M	22	BE	0
3017	F	25	BE	0
3018	M	48	BE	0
3019	M	76	BE	0
3020	F	26	BE	0
3021	F	24	BE	0
3022	F	25	BE	0
3023	F	27	BE	0
3024	F	54	BE	0
3025	F	55	BE	0
3026	F	54	BE	0
3027	F	30	BE	0
3028	F	30	BE	0
3029	F	53	BE	0
3030	M	84	BE	0
3031	F	32	BE	0
3032	F	30	BE	0
3033	F	30	BE	0
3034	F	22	BE	0
3035	M	25	BE	0
3036	M	27	BE	0
3037	F	17	FR	
3038	M	24	FR	0
3039	M	31	FR	0
3040	F	57	FR	0
3041	M	59	FR	0
3042	M	63	FR	0
3043	M	64	CH	0
3044	F	65	FR	0
3045	F	68	CH	0
3046	F	25	FR	0
3047	F	26	FR	0
3048	M	43	FR	0
3049	M	67	CH	8
3050	F	36	FR	0
3051	F	22	FR	0
3052	F	33	FR	0
3053	F	29	FR	0
3054	F	19	FR	0
3055	M	23	FR	0
3056	F	80	FR	0
3057	F	22	FR	0
3058	F	31	FR	0
3059	M	35	FR	0
3060	F	26	FR	0
3061	F	33	LU	0
3062	F	26	CH	2
3063	M	16	CH	0
3064	F	21	CH	0
3065	F	28	FR	0
3066	M	33	FR	0
3067	F	35	FR	0
3068	F	23	FR	0
3069	F	28	CH	1
3070	F	29	CH	
3071	M	58	BE	0
3072	F	15	FR	0
3073	F	38	CH	2
3074	F	23	FR	0
3075	M	25	FR	1
3076	F	28	BE	0
3077	M	29	BE	0
3078	M	29	FR	0
3079	M	30	FR	2
3080	M	31	BE	0
3081	F	33	BE	0
3082	M	33	FR	0
3083	M	35	BE	0
3084	M	36	BE	0
3085	F	36	BE	0
3086	F	39	FR	0
3087	M	41	BE	0
3088	F	46	BE	0
3089	F	50	BE	0
3090	M	50	FR	4
3091	F	51	BE	0
3092	M	56	BE	0
3093	F	56	FR	6
3094	F	58	BE	0
3095	F	64	BE	0
3096	F	67	CH	0
3097	M	31	BE	1
3098	F	56	BE	0
3099	M	23	BE	1
3100	M	29	FR	3
3101	F	37	FR	10
3102	M	41	CH	0
3103	M	38	FR	10
3104	F	30	FR	2
3105	F	35	BE	0
3106	F	27	BE	0
3107	M	29	FR	10
3108	F	25	FR	1
3109	M	39	FR	4
3110	M	39	FR	10
3111	F	43	FR	1
3112	F	69	BE	0
3113	F	22	BE	1
3114	M	58	BE	9
3115	M	50	BE	0
3116	M	69	BE	0
3117	M	22	FR	0
3118	F	22	FR	0
3119	F	24	FR	0
3120	M	24	FR	0
3121	F	29	FR	0
3122	F	32	FR	0
3123	F	36	FR	0
3124	M	39	FR	0
3125	M	42	FR	0
3126	F	50	FR	0
3127	F	54	FR	0
3128	F	55	FR	0
3129	F	55	FR	
3130	M	58	FR	2
3131	F	73	FR	0
3132	M	35	FR	
3133	F	30	FR	0
3134	M	54	FR	1
3135	F	39	FR	0
3136	F	23	FR	0
3137	F	21	FR	0
3138	F	18	FR	0
3139	M	20	FR	0
3140	F	28	FR	0
3141	F	28	FR	0
3142	F	31	FR	0
3143	M	31	FR	0
3144	F	33	FR	0
3145	M	56	FR	0
3146	F	20	FR	1
3147	M	40	FR	0
3148	M	42	FR	0
3149	F	25	FR	0
3150	F	28	FR	0
3151	F	23	FR	0
3152	F	22	FR	0
3153	F	19	FR	0
3154	M	24	FR	6
3155	F	24	FR	8
3156	F	35	FR	3
3157	F	37	FR	5
3158	F	37	FR	2
3159	F	54	FR	0
3160	M	62	FR	7
3161	M	62	FR	
3162	F	69	FR	0
3163	M	26	FR	1
3164	M	44	FR	0
3165	M	45	FR	0
3166	M	48	FR	1
3167	F	69	FR	0
3168	F	24	FR	0
3169	F	24	FR	0
3170	M	35	FR	0
3171	F	70	FR	0
3172	F	33	FR	4
3173	M	79	FR	0
3174	F	22	FR	0
3175	F	29	FR	1
3176	F	33	FR	3
3177	M	39	FR	2
3178	F	53	FR	0
3179	F	31	FR	0
3180	M	35	FR	0
3181	F	35	FR	2
3182	F	27	FR	5
3183	F	21	FR	0
3184	F	26	FR	2
3185	F	30	FR	0
3186	F	25	FR	4
3187	M	28	FR	0
3188	F	33	FR	0
3189	F	37	FR	0
3190	M	26	FR	1
3191	M	31	FR	0
3192	M	70	FR	5
3193	F	26	FR	0
3194	F	30	FR	0
3195	F	31	FR	0
3196	F	32	FR	0
3197	F	33	FR	0
3198	M	33	FR	0
3199	M	34	FR	5
3200	F	35	FR	0
3201	F	41	FR	0
3202	F	58	FR	3
3203	F	66	FR	0
3204	M	74	FR	7
3205	M	24	FR	0
3206	F	36	FR	0
3207	M	58	FR	10
3208	F	28	FR	0
3209	F	46	FR	0
3210	M	26	FR	0
3211	F	27	FR	0
3212	F	26	FR	0
3213	M	22	FR	0
3214	F	61	FR	1
3215	M	33	FR	8
3216	M	31	FR	0
3217	F	27	FR	0
3218	F	28	FR	0
3219	F	44	FR	0
3220	F	25	FR	0
3221	M	41	FR	3
3222	F	26	FR	0
3223	F	24	FR	0
3224	F	27	FR	0
3225	F	39	FR	0
3226	M	42	FR	1
3227	F	49	FR	0
3228	M	32	FR	6
3229	F	67	FR	1
3230	F	33	FR	0
3231	F	25	FR	0
3232	F	20	FR	0
3233	F	23	FR	0
3234	M	24	FR	0
3235	M	25	FR	0
3236	F	26	FR	0
3237	F	29	FR	2
3238	F	30	FR	0
3239	F	31	FR	0
3240	F	36	FR	0
3241	M	36	FR	0
3242	M	37	FR	0
3243	M	39	FR	0
3244	M	39	FR	6
3245	F	40	FR	0
3246	F	41	FR	0
3247	F	42	FR	0
3248	F	42	FR	0
3249	F	43	FR	0
3250	M	43	FR	0
3251	F	44	FR	0
3252	M	44	FR	4
3253	F	45	FR	1
3254	M	47	FR	0
3255	F	48	FR	0
3256	F	50	FR	0
3257	F	50	FR	8
3258	F	50	FR	0
3259	M	51	FR	0
3260	F	54	FR	0
3261	M	55	FR	0
3262	F	55	FR	0
3263	F	56	FR	0
3264	M	57	FR	2
3265	M	57	FR	1
3266	F	72	FR	0
3267	F	73	FR	0
3268	M	24	FR	0
3269	M	38	FR	0
3270	F	25	FR	0
3271	F	21	FR	0
3272	F	25	FR	3
3273	F	29	FR	0
3274	F	35	FR	0
3275	F	38	FR	0
3276	F	40	FR	0
3277	M	56	FR	8
3278	M	25	FR	0
3279	M	53	FR	0
3280	F	26	FR	0
3281	F	42	FR	0
3282	F	68	FR	0
3283	F	24	FR	0
3284	M	29	FR	0
3285	F	40	FR	0
3286	M	53	FR	0
3287	F	22	FR	0
3288	M	24	FR	0
3289	F	27	FR	0
3290	F	36	FR	0
3291	M	50	FR	0
3292	F	54	FR	0
3293	F	29	FR	0
3294	M	35	FR	0
3295	F	40	FR	0
3296	F	51	FR	0
3297	M	63	FR	0
3298	M	36	FR	0
3299	F	42	FR	0
3300	F	45	FR	0
3301	F	56	FR	0
3302	F	65	FR	0
3303	F	20	FR	2
3304	M	50	FR	1
3305	F	52	FR	0
3306	F	52	FR	0
3307	F	27	FR	0
3308	M	28	FR	3
3309	F	29	FR	0
3310	M	31	FR	10
3311	F	33	FR	0
3312	M	35	FR	0
3313	M	40	FR	3
3314	F	57	FR	0
3315	M	65	FR	0
3316	M	27	FR	4
3317	M	29	FR	0
3318	F	54	FR	0
3319	F	30	FR	0
3320	F	34	FR	0
3321	F	43	FR	0
3322	M	44	FR	0
3323	F	53	FR	8
3324	M	38	FR	0
3325	M	18	FR	0
3326	M	25	FR	0
3327	F	31	FR	0
3328	F	32	FR	0
3329	F	33	FR	0
3330	F	33	FR	0
3331	M	34	FR	10
3332	F	37	FR	0
3333	F	21	FR	0
3334	F	22	FR	0
3335	F	23	FR	2
3336	F	24	FR	0
3337	F	25	FR	0
3338	M	25	FR	0
3339	F	28	FR	0
3340	M	29	FR	0
3341	F	33	FR	1
3342	F	47	FR	0
3343	F	49	FR	0
3344	F	50	FR	0
3345	F	57	FR	0
3346	F	57	FR	0
3347	F	64	FR	7
3348	F	66	FR	2
3349	M	29	FR	0
3350	F	34	FR	0
3351	F	41	FR	0
3352	M	20	FR	0
3353	M	19	FR	0
3354	M	37	FR	0
3355	F	65	FR	0
3356	M	68	FR	6
3357	F	24	FR	0
3358	M	66	FR	0
3359	F	33	FR	0
3360	M	23	FR	0
3361	F	22	FR	0
3362	M	28	FR	0
3363	F	51	FR	0
3364	F	58	FR	0
3365	F	25	FR	0
3366	M	26	FR	0
3367	F	41	FR	0
3368	M	67	FR	0
3369	M	26	FR	3
3370	F	57	FR	0
3371	F	32	FR	0
3372	F	53	FR	0
3373	M	22	FR	0
3374	M	22	FR	0
3375	F	24	FR	1
3376	F	29	FR	0
3377	F	36	FR	1
3378	M	51	FR	0
3379	F	51	FR	0
3380	F	71	FR	0
3381	M	30	FR	0
3382	F	39	FR	0
3383	F	38	FR	0
3384	F	50	FR	0
3385	M	60	FR	1
3386	F	86	FR	0
3387	F	25	FR	0
3388	F	27	FR	0
3389	F	24	FR	0
3390	M	20	FR	0
3391	M	24	FR	0
3392	F	27	FR	0
3393	F	19	FR	0
3394	F	20	FR	0
3395	F	27	FR	0
3396	F	27	FR	0
3397	F	28	FR	0
3398	F	30	FR	0
3399	F	31	FR	0
3400	M	30	FR	0
3401	F	37	FR	0
3402	F	44	FR	2
3403	F	20	FR	1
3404	M	24	FR	0
3405	F	28	FR	5
3406	F	29	FR	0
3407	M	29	FR	7
3408	M	36	FR	0
3409	F	38	FR	0
3410	F	52	FR	0
3411	M	55	FR	0
3412	F	21	FR	3
3413	F	29	FR	0
3414	M	31	FR	1
3415	F	26	FR	0
3416	F	27	FR	0
3417	M	32	FR	0
3418	F	19	FR	0
3419	F	32	FR	0
3420	F	21	FR	2
3421	M	22	FR	0
3422	M	24	FR	0
3423	F	47	FR	0
3424	F	24	FR	0
3425	M	25	FR	0
3426	F	29	FR	0
3427	F	35	FR	0
3428	F	26	FR	0
3429	F	21	FR	0
3430	M	34	FR	0
3431	F	22	FR	0
3432	F	39	FR	0
3433	F	55	FR	0
3434	M	20	FR	0
3435	F	22	FR	0
3436	F	23	FR	0
3437	M	24	FR	
3438	M	24	FR	0
3439	F	26	FR	0
3440	M	26	FR	0
3441	M	26	FR	0
3442	M	27	FR	0
3443	M	28	FR	0
3444	F	29	FR	0
3445	F	29	FR	0
3446	M	30	FR	0
3447	F	30	FR	0
3448	F	30	FR	0
3449	F	30	FR	0
3450	F	32	FR	0
3451	F	32	FR	0
3452	F	32	FR	0
3453	F	32	FR	0
3454	F	34	FR	0
3455	M	34	FR	0
3456	M	34	FR	0
3457	F	35	FR	0
3458	F	35	FR	0
3459	M	35	FR	0
3460	M	35	FR	0
3461	F	36	FR	0
3462	F	36	FR	0
3463	F	37	FR	0
3464	F	38	FR	0
3465	F	38	FR	0
3466	F	38	FR	0
3467	F	40	FR	0
3468	M	40	FR	0
3469	M	42	FR	0
3470	M	42	FR	0
3471	F	43	FR	1
3472	M	43	FR	0
3473	F	44	FR	0
3474	M	45	FR	3
3475	M	46	FR	0
3476	F	48	FR	0
3477	F	48	FR	0
3478	F	50	FR	0
3479	M	53	FR	0
3480	M	55	FR	0
3481	M	58	FR	0
3482	F	59	FR	0
3483	F	60	FR	0
3484	F	61	FR	0
3485	F	62	FR	1
3486	F	27	FR	0
3487	F	33	FR	0
3488	M	34	FR	0
3489	M	62	FR	0
3490	F	68	FR	0
3491	F	29	FR	0
3492	M	33	FR	0
3493	F	25	FR	0
3494	F	25	FR	0
3495	F	25	FR	0
3496	F	31	FR	0
3497	F	23	FR	0
3498	F	35	FR	0
3499	F	42	FR	0
3500	F	20	FR	0
3501	F	36	FR	0
3502	F	49	FR	0
3503	F	19	FR	0
3504	M	35	FR	0
3505	F	53	FR	0
3506	M	24	FR	0
3507	M	30	FR	0
3508	M	42	FR	0
3509	M	59	FR	0
3510	F	65	FR	0
3511	M	36	FR	0
3512	M	29	FR	1
3513	F	36	FR	0
3514	M	37	FR	0
3515	F	27	FR	0
3516	M	35	FR	0
3517	F	20	FR	0
3518	M	21	FR	0
3519	M	22	FR	0
3520	F	22	FR	0
3521	F	30	FR	0
3522	F	33	FR	0
3523	M	70	FR	0
3524	F	29	FR	0
3525	F	34	FR	0
3526	F	20	FR	0
3527	F	22	FR	0
3528	F	24	FR	0
3529	F	27	FR	0
3530	F	25	FR	0
3531	F	33	FR	0
3532	M	36	FR	0
3533	M	61	FR	0
3534	M	28	FR	0
3535	M	32	FR	0
3536	F	32	FR	0
3537	M	42	FR	0
3538	F	21	FR	0
3539	F	51	FR	0
3540	F	38	FR	0
3541	F	52	FR	0
3542	F	22	FR	0
3543	F	29	FR	0
3544	M	29	FR	7
3545	F	32	FR	0
3546	M	35	FR	0
3547	F	21	FR	0
3548	F	27	FR	0
3549	M	74	FR	0
3550	F	21	FR	0
3551	F	30	FR	0
3552	F	20	FR	0
3553	M	28	FR	0
3554	M	28	FR	
3555	F	32	FR	0
3556	M	35	FR	0
3557	M	35	FR	0
3558	F	40	FR	0
3559	F	21	FR	0
3560	F	34	FR	0
3561	F	53	FR	0
3562	F	30	FR	0
3563	F	28	FR	0
3564	M	24	FR	0
3565	F	39	FR	1
3566	F	33	FR	0
3567	F	24	FR	0
3568	M	27	FR	0
3569	M	32	FR	0
3570	F	25	FR	0
3571	F	27	FR	0
3572	M	25	FR	0
3573	F	23	FR	8
3574	M	31	FR	0
3575	M	32	FR	1
3576	F	33	FR	0
3577	M	34	FR	6
3578	M	40	FR	3
3579	F	42	FR	0
3580	M	44	FR	2
3581	M	64	FR	0
3582	F	68	FR	0
3583	M	32	FR	2
3584	F	45	FR	0
3585	F	21	FR	
